Title,Price sale,CPU,Ram,Storage,Operating system,Brand,Screen size,discount
"Laptop Asus Vivobook E1404FA-NK186W R5 7520U/16GB/512GB/14"" FHD/Win11 (No.00872250)",12290000.0,ryzen 5,16.0,512.0,Windows 11,asus,14.0,2700000.0
"Laptop Lenovo Gaming LOQ - 15IAX9 i5 12450HX/AI/16GB/512GB/15.6""FHD/Nvidia RTX 2050 4GB/Win11 (No.00906453)",18490000.0,i5,16.0,512.0,Windows 11,lenovo,15.6,3000000.0
Laptop HP 14s-em0086AU R5 7520U/16GB/512GB/14''FHD/AMD Radeon Graphics/Win11 (No.00874398),13490000.0,ryzen 5,16.0,512.0,Windows 11,hp,14.0,1700000.0
"Laptop Acer Aspire 3 A315-44P-R5QG R7 5700U/16GB/512GB/15.6""FHD/Win11 (No.00906291)",12490000.0,ryzen 7,16.0,512.0,Windows 11,acer,15.6,2500000.0
Laptop HP Pavilion Aero 13-be2098AU R7 7735U/16GB/512GB/13.3''WUXGA/Win11 (No.00900050),19490000.0,ryzen 7,16.0,512.0,Windows 11,hp,13.3,2500000.0
"Laptop Asus TUF Gaming FX507ZC4-HN095W i5 12500H/16GB/512GB/15.6""/Nvidia RTX 3050 4GB/Win11 (No.00883758)",20990000.0,i5,16.0,512.0,Windows 11,asus,15.6,4000000.0
"Laptop Lenovo Ideapad 3 15IAU7 i7 1255U/16GB/512GB/15.6""FHD/Win 11 (No.00899872)",15690000.0,i7,16.0,512.0,Windows 11,lenovo,15.6,1800000.0
"Laptop MSI Modern 14 C7M-220VN R5 7530U/8GB/512GB/14""FHD/Win 11 (No.00895155)",10490000.0,ryzen 5,8.0,512.0,Windows 11,msi,14.0,1500000.0
Laptop Asus TUF Gaming FX506HF-HN017W i5 11400H/16GB/512GB/GeForce RTX 2050 4GB/Win11 (No.00870696),17490000.0,i5,16.0,512.0,Windows 11,asus,15.6,2500000.0
"Laptop Dell Inspiron 15 N3530 i5 1335U/16GB/512GB/15.6""FHD/NVIDIA MX550 2GB/Win11/Office HS21 (No.00904770)",22090000.0,i5,16.0,512.0,Windows 11,dell,15.6,0.0
"Laptop Asus Vivobook X1404ZA-NK387W i3 1215U/8GB/512GB/14"" FHD/Win11 (No.00904944)",9990000.0,i3,8.0,512.0,Windows 11,asus,14.0,2000000.0
"Laptop Lenovo IdeaPad 3 14IAH8 i5 12450H/16GB/512GB/14""FHD/Win11 (No.00898312)",13890000.0,i5,16.0,512.0,Windows 11,lenovo,14.0,1600000.0
"Laptop MSI Gaming Thin GF63 12VE-454VN i5 12450H/16GB/512GB/15.6"" FHD/GeForce RTX 4050 6GB/Win 11 (No.00878325)",19990000.0,i5,16.0,512.0,Windows 11,msi,15.6,3000000.0
"Laptop Dell Inspiron 15 N3520 i5 1235U/16GB/512GB/15.6""FHD/Win11/Office HS21 (N5I5011W1) (No.00906638)",16490000.0,i5,16.0,512.0,Windows 11,dell,15.6,500000.0
"Laptop HP 245 G10 R5 7520U/8GB/256GB/14""FHD/Win11 (8F154PA) (No.00900029)",10490000.0,ryzen 5,8.0,256.0,Windows 11,hp,14.0,2800000.0
"Laptop Acer Aspire 7 Gaming A715-76-57CY i5 12450H/8GB/512GB/15.6""""FHD/Win11 (No.00881876)",12490000.0,i5,8.0,512.0,Windows 11,acer,15.6,4500000.0
"Laptop Asus Vivobook X1504VA-NJ526W i5 1335U/16GB/512GB SSD/15.6"" FHD/Win11 (No.00904943)",15990000.0,i5,16.0,512.0,Windows 11,asus,15.6,3000000.0
"Laptop Lenovo IdeaPad 1 15ALC7 R5 5500U/16GB/512GB/15.6"" FHD/Win11 (No.00901952)",10490000.0,ryzen 5,16.0,512.0,Windows 11,lenovo,15.6,2500000.0
"Laptop HP 15s-fq5144TU i7 1255U/16GB/512GB/15.6""FHD/Win11 (No.00859668)",18490000.0,i7,16.0,512.0,Windows 11,hp,15.6,4400000.0
Laptop Asus Vivobook M3504YA-L1268W R5 7530U/16GB/512GB/15.6''OLED/Win11 (No.00895027),15490000.0,ryzen 5,16.0,512.0,Windows 11,asus,15.6,3500000.0
Laptop HP 14s-em0078AU R5 7520U/8GB/ 512GB/14''FHD/Win11 (No.00873154),12490000.0,ryzen 5,8.0,512.0,Windows 11,hp,14.0,1700000.0
"Laptop HP Pavilion 14-dv2071TU i7 1255U/16GB/512GB/14""FHD/Win11 (No.00884156)",20990000.0,i7,16.0,512.0,Windows 11,hp,14.0,4200000.0
"Laptop MSI Gaming GF63 Thin 11UC-1228VN i7-11800H/8GB/512GB/15.6""FHD/GeForce RTX3050_4GB/Win11 (No.00859660)",20490000.0,i7,8.0,512.0,Windows 11,msi,15.0,0.0
"Laptop Dell Vostro V3520 i5 1235U/16GB/512GB/15.6""FHD/Win11/Office HS21 (No.00907316)",16490000.0,i5,16.0,512.0,Windows 11,dell,15.6,500000.0
"Laptop Asus Vivobook 16 X1605ZA-MB193W i3 1215U/8GB/512GB/16"" WUXGA/Win11 (No.00879616)",12290000.0,i3,8.0,512.0,Windows 11,asus,16.0,0.0
"Laptop Acer Aspire 3 A315-510P-34XZ i3 N305/8GB/512GB/15.6""FHD/Win11 (No.00906639)",8990000.0,i3,8.0,512.0,Windows 11,acer,15.6,2000000.0
"Laptop Dell Inspiron 15 N3530 i7 1355U/16GB/512GB/15.6""FHD/NVIDIA MX550 2GB/Win11/Office HS21 (No.00902024)",25290000.0,i7,16.0,512.0,Windows 11,dell,15.6,200000.0
"Laptop MSI Gaming GF63 12UCX-841VN i5 12450H/8GB/512GB/15.6"" FHD/RTX2050_4GB/Win11 (No.00902058)",17990000.0,i5,8.0,512.0,Windows 11,msi,15.6,0.0
Laptop Acer Aspire 7 Gaming A715-76G-5806 i5 12450H/16GB/512GB/NVIDIA RTX3050 4GB/Win11 (No.00902037),19990000.0,i5,16.0,512.0,Windows 11,acer,15.6,3000000.0
"Laptop Acer Aspire Lite AL15-51M-55NB i5-1155G7/8GB/512GB/15.6""FHD/Win11 (No.00906442)",12990000.0,i5,8.0,512.0,Windows 11,acer,15.6,0.0
"Laptop Gigabyte Gaming G5 MF-F2VN313SH i5 12450H/16GB/512GB/15.6""FHD/Geforce RTX4050 6GB/Win11 (No.00881860)",23290000.0,i5,16.0,512.0,Windows 11,gigabyte,15.6,0.0
Laptop Asus TUF Gaming FA507NU-LP045W R7 7735HS/16GB/512GB/15.6''/Nvidia RTX 4050 6GB/Win11 (No.00904948),23490000.0,ryzen 7,16.0,512.0,Windows 11,asus,15.6,4500000.0
"Laptop Asus Vivobook Pro K3405VC-KM070W i9 13900H/16GB/512GB/14"" OLED 2.8K/GeForce RTX3050 4GB/Win11 (No.00879631)",26490000.0,i9,16.0,512.0,Windows 11,asus,14.0,7500000.0
"Laptop Lenovo IdeaPad Slim 5 Light 14ABR8 R5 7530U/8GB/512GB/14""FHD/Win 11 (No.00906643)",12690000.0,ryzen 5,8.0,512.0,Windows 11,lenovo,14.0,4300000.0
"Laptop Asus TUF Gaming FX506HC-HN144W i5 11400H/8GB/512GB/15.6""FHD/GeForce RTX 3050 4GB/Win 11 (No.00807493)",21990000.0,i5,8.0,512.0,Windows 11,asus,15.6,0.0
"Laptop HP 15-fd0083TU i7 1355U/16GB/512GB/15.6""FHD/Win11 (No.00900039)",22490000.0,i7,16.0,512.0,Windows 11,hp,15.6,0.0
"Laptop Lenovo IdeaPad Slim 5 16IAH8 i5 12450H/16GB/512GB/16""WUXGA/Win11 (No.00884149)",15490000.0,i5,16.0,512.0,Windows 11,lenovo,16.0,2000000.0
Laptop HP Pavilion 15-eg3112TU i7 1355U/16GB/512GB/15.6''FHD/Win11 (No.00900043),25290000.0,i7,16.0,512.0,Windows 11,hp,15.6,0.0
"Laptop Acer Gaming Aspire 5 A515-58GM-53CM i5 13420H/32GB/512GB/15.6""FHD/RTX2050 4GB/Win11 (No.00907314)",22990000.0,i5,32.0,512.0,Windows 11,acer,15.6,0.0
"Laptop Lenovo ThinkBook 14 G6 IRL i5-13500H/16GB/512GB/14""WUXGA/Win11 (No.00906632)",20890000.0,i5,16.0,512.0,Windows 11,lenovo,14.0,0.0
"Laptop MSI Gaming GF63 Thin 12UC-1006VN i5 12450H/16GB/512GB/15.6""FHD/Nvidia RTX 3050 4GB/Win11 (No.00904737)",19990000.0,i5,16.0,512.0,Windows 11,msi,15.6,0.0
Laptop MSI Gaming Raider GE77HX 12UHS-229VN i9 12900HX/64GB/2TB/17.3UHD/Nvidia RTX 3080Ti 16GB/Win11 (No.00882688),126990000.0,i9,64.0,1024.0,Windows 11,msi,17.3,0.0
MacBook Pro 14 2023 M3 Pro 11 CPU/14GPU/36GB/512GB (No.00905860),59990000.0,m3,36.0,512.0,Mac,mac,14.2,0.0
MacBook Pro 14 2023 M3 Pro 12 CPU/18 GPU/18GB/1TB (No.00905256),59990000.0,m3,18.0,1024.0,Mac,mac,14.2,0.0
Laptop Asus Zenbook 14 Duo OLED UX8406MA-PZ142W U9 185H/AI/32GB/1TB/14'' 3K Touch/Intel Arc Graphics/Win11 (No.00907523),58990000.0,ultra 9,32.0,1024.0,Windows 11,asus,14.0,1000000.0
"Laptop Lenovo ThinkPad X1 Carbon Gen 9 i7 1165G7/16GB/512GB/14""WUXGA/Win 11 (No.00825873)",47990000.0,i7,16.0,512.0,Windows 11,lenovo,14.0,5000000.0
"Laptop MSI Gaming Sword 16 HX B14VGKG-038VN i7-14700HX/16GB/1TB/16""QHD+/RTX4070_8GB/Win11_Balo (No.00907721)",45990000.0,i7,16.0,1024.0,Windows 11,msi,16.0,0.0
"Laptop MSI Gaming Sword 16 HX B14VFKG-045VN i7 14700HX/16GB/1TB/16""QHD+/RTX4060 8GB/Win11/Balo (No.00907593)",39990000.0,i7,16.0,1024.0,Windows 11,msi,16.0,0.0
"Laptop MSI Gaming Katana 15 B13VGK-1211VN i7 13620H/16GB/1TB/15.6""FHD/RTX 4070 8GB/Win11/Balo (No.00884858)",41990000.0,i7,16.0,1024.0,Windows 11,msi,15.6,0.0
MacBook Pro 14 2023 M3 8 CPU/10 GPU/8GB/512GB (No.00905263),38790000.0,m3,8.0,512.0,Mac,mac,14.2,1200000.0
"Laptop MSI Creator M16 B13VE-830VN i7 13700H/16GB/512GB SSD/16""FHD/RTX4050 8GB/Win 11 (No.00881433)",39990000.0,i7,16.0,512.0,Windows 11,msi,16.0,0.0
"Laptop Acer Swift Edge SFA16-41-R3L6 R7 6800U/16GB/1TB/16"" WQUXGA/Win11 (No.00884868)",34990000.0,ryzen 7,16.0,1024.0,Windows 11,acer,16.0,5000000.0
Macbook Air M3 15 2024 8CPU 10GPU/8GB/256GB (No.00907139),32990000.0,m3,8.0,256.0,Mac,mac,15.3,0.0
"Laptop Lenovo Gaming LOQ - 15IRX9 i7 13650HX/AI/16GB/512GB/15.6""FHD/RTX4060 8GB/Win 11 (No.00906625)",33990000.0,i7,16.0,512.0,Windows 11,lenovo,15.6,0.0
Laptop Asus TUF Gaming F15 FX507VU-LP197W i7 13620H/32GB/512GB/15.6'' 144Hz/Nvidia RTX 4050 6GB/Win 11 (No.00906614),30990000.0,i7,32.0,512.0,Windows 11,asus,15.6,3000000.0
"Laptop MSI Gaming Katana A15 AI B8VF-419VN R7-8845HS/16GB/512GB/15.6""FHD/RTX4060_8GB/Win11_Balo (No.00907723)",30990000.0,ryzen 7,16.0,512.0,Windows 11,msi,15.6,0.0
Macbook Air M2 13 inch 2022 8CPU 10GPU/16GB/256GB (No.00907331),29990000.0,m2,16.0,256.0,Mac,mac,13.6,0.0
"Laptop MSI Gaming Cyborg 15 AI A1VE-053VN Ultra 7 155H/16GB/512GB/15.6""FHD/RTX4050 6GB/Win11/Balo (No.00906451)",30990000.0,ultra 7,16.0,512.0,Windows 11,msi,15.6,0.0
"Laptop Asus Zenbook Flip UP3404VA-KN039W i7 1360P/16GB/512GB/14"" OLED Touch/Win11 (No.00890477)",29990000.0,i7,16.0,512.0,Windows 11,asus,14.0,4000000.0
"Laptop MSI Gaming Katana 15 B13VFK-676VN i7 13620H/16GB/1TB/Geforce RTX 4060 8GB/15.6""FHD/Win11 - Balo (No.00863509)",29990000.0,i7,16.0,1024.0,Windows 11,msi,15.6,2000000.0
"Laptop LG Gram 14T90R-G.AH55A5 i5 1340P/16GB/512GB/14""WUXGA/Win11 (No.00881938)",28990000.0,i5,16.0,512.0,Windows 11,lg,14.0,9000000.0
"Laptop Asus TUF Gaming FX507ZV4-LP042W i7 12700H/16GB/512GB/15.6""/Nvidia RTX 4060 8GB/Win11 (No.00898378)",33490000.0,i7,16.0,512.0,Windows 11,asus,15.6,0.0
"Laptop MSI Gaming Katana A15 AI B8VE-402VN R7 8845HS/16GB/512GB/15.6""FHD/RTX4050 6GB/Win 11/Balo (No.00906452)",28990000.0,ryzen 7,16.0,512.0,Windows 11,msi,15.6,0.0
"Laptop Dell Inspiron 14 2in1 T7430 i7 1355U/16GB/512GB/14.0"" FHD+/Win11/Office HS21/Bút (No.00904931)",28490000.0,i7,16.0,512.0,Windows 11,dell,14.0,1000000.0
Macbook Air M3 13 2024 8CPU 8GPU/8GB/256GB (No.00907149),27990000.0,m3,8.0,256.0,Mac,mac,13.6,0.0
MacBook Air 15 inch M2 2023 8CPU 10GPU 8GB/256GB (No.00881927),32890000.0,m2,8.0,512.0,Mac,mac,15.3,0.0
"Laptop Acer Swift Go AI SFG14-73-71ZX Intel Core Ultra 7 155H/16GB/512GB/14"" 2.8K/Intel Arc Graphics/Win11 (No.00907712)",26990000.0,ultra 7,16.0,512.0,Windows 11,acer,14.0,0.0
"Laptop Acer Nitro V Gaming ANV15-51-55CA i5 13420H/16GB/512GB/15.6""FHD/Nvidia RTX 4050 6GB/Win11 (No.00905038)",27990000.0,i5,16.0,512.0,Windows 11,acer,15.6,0.0
"Laptop Asus Zenbook 14 OLED UX3402VA-KM068W i7-1360P/16GB/512GB/14""OLED/Win11 (No.00904738)",31990000.0,i7,16.0,512.0,Windows 11,asus,14.0,0.0
"Laptop MSI Prestige 14Evo B13M-401VN i5 13500H/16GB/512GB/14""FHD/Win 11 (No.00888834)",26990000.0,i5,16.0,512.0,Windows 11,msi,14.0,0.0
"Laptop Acer Swift 3 SF314-512-741L i7 1260P/16GB/1T/14"" QHD/Win11 (No.00884870)",30490000.0,i7,16.0,1024.0,Windows 11,acer,14.0,0.0
Laptop Asus TUF Gaming FA507NV-LP046W R7 7735HS/8GB/512GB/GeForce RTX 4060 8GB/Win11 (No.00879626),25490000.0,ryzen 7,8.0,512.0,Windows 11,asus,15.6,6000000.0
MacBook Air 13 inch M2 2022 8CPU 8GPU 8GB/256GB (No.00818146),27990000.0,m2,8.0,256.0,Mac,mac,13.6,0.0
"Laptop HP ProBook 440 G10 i7 1360P/16GB/512GB/14""FHD Touch/Win11 (No.00888666)",27490000.0,i7,16.0,512.0,Windows 11,hp,14.0,0.0
"Laptop Gigabyte Gaming G5 MF5-H2VN353SH i7 13620H/16GB/512GB/15.6""FHD/RTX4050_6GB/Win11 (No.00906648)",27990000.0,i7,16.0,512.0,Windows 11,gigabyte,15.6,0.0
Laptop Asus TUF Gaming FA507NU-LP034W R7 7735HS/8GB/512GB/GeForce RTX 4050 6GB/Win11 (No.00879624),23990000.0,ryzen 7,8.0,512.0,Windows 11,asus,15.6,3000000.0
"Laptop Gigabyte Gaming G5 KF-E3VN313SH i5 12500H/16GB/512GB/15.6""FHD/RTX4060 8GB/Win11 (No.00875578)",26490000.0,i5,16.0,512.0,Windows 11,gigabyte,15.0,0.0
"Laptop Asus Vivobook Flip TP3402VA-LZ118W i9 13900H/16GB/512GB/14""Touch/Win11 (No.00904510)",22990000.0,i9,16.0,512.0,Windows 11,asus,14.0,3500000.0
"Laptop Lenovo Yoga Slim 6 14IRH8 i7 13700H/16GB/512GB/14""WUXGA OLED/Win11/Office HS21 (No.00905057)",22990000.0,i7,16.0,512.0,Windows 11,lenovo,14.0,2000000.0
"Laptop Gigabyte Gaming G5 MF5-52VN353SH i5 13500H/16GB/512GB/15.6""FHD/RTX4050_6GB/Win11 (No.00906646)",22990000.0,i5,16.0,512.0,Windows 11,gigabyte,15.6,2800000.0
"Laptop HP Gaming Victus 16-s0078AX R5-7640HS/16GB/512GB/16.1""FHD/Nvidia RTX3050 6GB/Win11 (No.00900041)",22490000.0,ryzen 5,16.0,512.0,Windows 11,hp,16.0,4900000.0
"Laptop Asus Vivobook S3405VA-KM071W i9 13900H/16GB/512GB/14"" 2.8K OLED//Win11 (No.00879628)",22490000.0,i9,16.0,512.0,Windows 11,asus,14.0,4500000.0
"Laptop Lenovo ThinkPad E16 G1 i5 13500H/16GB/512GB/16""WUXGA/Win 11 (No.00907329)",22900000.0,i5,16.0,512.0,Windows 11,lenovo,16.0,0.0
"Laptop Asus Vivobook S3504VA-L1227WS i7 1360P/16GB/512GB/15.6"" FHD OLED/Win11 (No.00881387)",25990000.0,i7,16.0,512.0,Windows 11,asus,15.6,0.0
"Laptop Acer Nitro Gaming AN515-58-769J i7 12700H/8GB/512GB/15.6""FHD/GeForce RTX 3050 4GB/Win11 (No.00834736)",21990000.0,i7,8.0,512.0,Windows 11,acer,15.6,8000000.0
"Laptop Acer Swift X SFX16-51G-50GS i5 11320H/16GB/512GB/GeForce RTX3050 4GB/16.1"" FHD/Win 11 (No.00884872)",21990000.0,i5,16.0,512.0,Windows 11,acer,16.1,9000000.0
"Laptop Lenovo Thinkpad T14s Gen 2 i5 1145G7/16GB/512GB/14"" FHD/Win 11 (No.00905155)",22990000.0,i5,16.0,512.0,Windows 11,lenovo,14.0,0.0
Laptop Acer Nitro 5 Tiger Gaming AN515-58-52SP i5 12500H/8GB/512GB SSD/GeForce RTX 3050 4GB/Win11 (No.00798025),20990000.0,i5,8.0,512.0,Windows 11,acer,15.6,8500000.0
"Laptop HP ProBook 440 G10 i5 1340P/16GB/512GB/14""FHD Touch/Win11 (No.00888665)",23290000.0,i5,16.0,512.0,Windows 11,hp,14.0,0.0
"Laptop Asus Vivobook Pro 14 OLED K3405ZF-KM184W i5 12500H/16GB/512GB/14"" 2.8K/Nvidia RTX2050 4GB/Win11 (No.00906609)",20490000.0,i5,16.0,512.0,Windows 11,asus,14.0,5500000.0
Laptop HP Gaming Victus 15-fb1022AX R5 7535HS/16GB/512GB/15.6''FHD/NVIDIA RTX2050 4GB/Win11 (No.00906463),19990000.0,ryzen 5,16.0,512.0,Windows 11,hp,15.6,5500000.0
"Laptop Lenovo Gaming LOQ - 15IAX9 i5 12450HX/AI/12GB/512GB/15.6""FHD/RTX3050 6GB/Win11 (No.00906624)",19790000.0,i5,12.0,512.0,Windows 11,lenovo,15.6,3200000.0
"Laptop Lenovo Ideapad Gaming 3 15ARH7 R5 7535HS/8GB/512GB/15.6""FHD/Nvidia RTX 4050 6GB/Win11 (No.00892738)",25990000.0,ryzen 5,8.0,512.0,Windows 11,lenovo,15.6,0.0
"Laptop HP Pavilion 14-dv2072TU i7 1255U/8GB/512GB/14""FHD/Win11 (No.00888670)",23890000.0,i7,8.0,512.0,Windows 11,hp,14.0,0.0
Laptop HP Pavilion 15-eg3111TU i5 1335U/16GB/512GB/15.6''FHD/Win11 (No.00900042),21290000.0,i5,16.0,512.0,Windows 11,hp,15.6,0.0
"Laptop Asus TUF Gaming FX517ZC-HN077W i5 12450H/8GB/512GB/15.6""FHD/GeForce RTX 3050 4GB/Win 11 (No.00800822)",18490000.0,i5,8.0,512.0,Windows 11,asus,15.6,5500000.0
"Laptop Lenovo IdeaPad Slim 5 14IRL8 i5 13500H/16GB/1TB/14""WUXGA/OLED/Win11 (No.00906626)",18490000.0,i5,16.0,1024.0,Windows 11,lenovo,14.0,2500000.0
"Laptop Acer Gaming Aspire 5 A515-58GM-59QZ i5 13420H/32GB/512GB/15.6""FHD/Nvidia RTX 2050 4GB/Win11 (No.00905227)",22990000.0,i5,32.0,512.0,Windows 11,acer,15.6,0.0
"Laptop Gigabyte Gaming A5 K1-AVN1030SB R5 5600H/8GB/512GB/15.6""FHD/Nvidia RTX 3060 6GB/Win11 (No.00882605)",17490000.0,ryzen 5,8.0,512.0,Windows 11,gigabyte,15.6,2500000.0
"Laptop Lenovo ThinkBook 15 G5 ABP R5 7530U/16GB/512GB/15.6""FHD/Win 11 (No.00904952)",18690000.0,ryzen 5,16.0,512.0,Windows 11,lenovo,15.6,0.0
"Laptop Lenovo ThinkBook 16 G6 IRL i5-13500H/16GB/512GB/16.0""WUXGA/Win11 (No.00907594)",17490000.0,i5,16.0,512.0,Windows 11,lenovo,16.0,500000.0
"Laptop Lenovo Ideapad Slim 3 15IRH8 i7 13620H/16GB/512GB/15.6"" FHD/Win 11 (No.00907328)",18490000.0,i7,16.0,512.0,Windows 11,lenovo,15.6,0.0
"Laptop MSI Gaming Cyborg 15 A12UCX-281VN i5-12450H/8GB/512GB/15.6""FHD/RTX 2050 4GB/Win11_Balo (No.00904603)",18990000.0,i5,8.0,512.0,Windows 11,msi,15.6,0.0
"Laptop MSI Gaming Cyborg 15 A12UCX-281VN i5-12450H/8GB/512GB/15.6""FHD/RTX 2050 4GB/Win11_Balo (No.00904603)",16990000.0,i5,8.0,512.0,Windows 11,msi,15.6,2000000.0
"Laptop Lenovo Ideapad Slim 5 Light 14ABR8 R7 7730U/16GB/512GB/14.0""FHD/Win11 (No.00881885)",19990000.0,ryzen 7,16.0,512.0,Windows 11,lenovo,14.0,0.0
"Laptop HP 15s fq5160TU i5 1235U/16GB/512GB/15.6""FHD/Win 11 (No.00851505)",19990000.0,i5,16.0,512.0,Windows 11,hp,15.6,0.0
"Laptop HP 15s-fq5146TU i7 1255U/8GB/512GB/15.6""FHD/Win11 (No.00862458)",22890000.0,i7,8.0,512.0,Windows 11,hp,15.6,0.0
"Laptop Dell Inspiron 15 N3520 i5 1235U/16GB/512GB/15.6""FHD/Win11/Office HS21 (25P231) (No.00906292)",16490000.0,i5,16.0,512.0,Windows 11,dell,15.6,500000.0
Laptop HP Pavilion 15-eg2083TU i5 1240P/8GB/512GB/15.6''FHD/Win11 (No.00859666),16190000.0,i5,8.0,512.0,Windows 11,hp,15.0,3600000.0
"Laptop Acer Aspire 7 A715-76-53PJ i5 12450H/16GB/512GB/15.6""""FHD/Win11 (No.00904728)",16990000.0,i5,16.0,512.0,Windows 11,acer,15.6,0.0
Laptop Acer Aspire Gaming A715-43G-R8GA R5 5625U/8GB/512GB SSD/GeForce RTX3050 4GB/Win 11 (No.00879630),15490000.0,ryzen 5,8.0,512.0,Windows 11,acer,15.6,6500000.0
Laptop VAIO FE14 i5 1235U/8GB/512GB/14'' FHD/Intel UHD/Win11/VWNC51427-BK (No.00884028),15490000.0,i5,8.0,512.0,Windows 11,vaio,14.0,3500000.0
Laptop Acer Nitro Gaming AN515-57-5669 i5 11400H/8GB/512GB SSD/GeForce GTX 1650 4GB/Win11 (No.00789041),15490000.0,i5,8.0,512.0,Windows 11,acer,15.6,7000000.0
"Laptop Asus Vivobook  A1503ZA-L1139W i5 12500H/8GB/512GB/15.6""FHD/Win 11 (No.00825034)",14990000.0,i5,8.0,512.0,Windows 11,asus,15.6,6500000.0
"Laptop Asus Vivobook M3504YA-L1144W R5 7530U/16GB/512GB/15.6""OLED/Win11 (No.00881383)",14990000.0,ryzen 5,16.0,512.0,Windows 11,asus,15.6,4000000.0
"Laptop MSI Modern 15 B7M-238VN R7 7730U/16GB/512GB/15.6""FHD/Win 11 (No.00878151)",16990000.0,ryzen 7,16.0,512.0,Windows 11,msi,15.6,0.0
"Laptop Acer Aspire 5 A515-58P-56RP i5 1335U/16GB/512GB/15.6""FHD/Win11 (No.00904691)",16990000.0,i5,16.0,512.0,Windows 11,acer,15.6,0.0
Laptop Asus Vivobook M1605YA-MB303W R7 7730U/16GB/512GB/16 inch/Win11 (No.00904945),15990000.0,ryzen 7,16.0,512.0,Windows 11,asus,16.0,0.0
"Laptop Asus Vivobook X1605VA-MB105W i5 1335U/8GB/512GB SSD/16"" WUXGA/Win11 (No.00873156)",18190000.0,i5,8.0,512.0,Windows 11,asus,16.0,0.0
Laptop Acer Swift 3 SF314-511-55QE i5 1135G7/16GB/512GB SSD/Win11 (No.00793771),13990000.0,i5,16.0,512.0,Windows 11,acer,14.0,9800000.0
Laptop Lenovo V14 G4 IRU i5 1335U/16GB/512GB/14” FHD/Win 11 (No.00906645),14790000.0,i5,16.0,512.0,Windows 11,lenovo,14.0,0.0
Laptop Acer Swift 3 SF314-43-R4X3 R5 5500U/16GB/512GB SSD/Win11 (No.00783546),13490000.0,ryzen 5,16.0,512.0,Windows 11,acer,14.0,7500000.0
"Laptop Acer Aspire 3 A315-59-51X8 i5 1235U/8GB/512GB/15.6""FHD/Win11 (No.00888750)",12990000.0,i5,8.0,512.0,Windows 11,acer,15.6,5000000.0
"Laptop MSI Modern 15 B7M-231VN R5 7530U/16GB/512GB/15.6""FHD/Win 11 (No.00888833)",14990000.0,ryzen 5,16.0,512.0,Windows 11,msi,15.6,0.0
"Laptop Lenovo Ideapad 1 - 14ALC7 R7 5700U/16GB/512GB/14.0"" FHD/Win 11 (No.00906628)",13990000.0,ryzen 7,16.0,512.0,Windows 11,lenovo,14.0,0.0
Laptop Acer Aspire 5 A514-54-5127 i5 1135G7/8GB/512GB SSD/14.0''FHD/Win11 (No.00797334),12490000.0,i5,8.0,512.0,Windows 11,acer,14.0,4500000.0
"Laptop Acer Aspire 3 A314-23M-R4TX R5 7520U/8GB/512GB/14""FHD/Win11 (No.00888224)",13290000.0,ryzen 5,8.0,512.0,Windows 11,acer,14.0,0.0
"Laptop MSI Modern 15 B7M-098VN R7 7730U/8GB/512GB/15.6""FHD/Win 11 (No.00866562)",14990000.0,ryzen 7,8.0,512.0,Windows 11,msi,15.6,0.0
"Laptop Lenovo V15 G4 AMN R5 7520U/16GB/512GB/15.6""FHD/Win11 (No.00907327)",11490000.0,ryzen 5,16.0,512.0,Windows 11,lenovo,15.6,0.0
"Laptop HP 15s-fq5230TU i3-1215U/8GB/256GB/15.6""FHD/Win11 (No.00906458)",9990000.0,i3,8.0,256.0,Windows 11,hp,15.6,2000000.0
"Laptop Huawei MateBook D14 BE i3 1215U/8GB/256GB/14""FHD+/Win11 (No.00888042)",11990000.0,i3,8.0,256.0,Windows 11,huawei,14.0,0.0
"Laptop HP 245 G9 R5 5625U/8GB/256GB/14""FHD/Win11 (No.00881756)",13090000.0,ryzen 5,8.0,256.0,Windows 11,hp,14.0,0.0
Laptop HP 240 G10 i3 N305/8GB/256GB/14'' FHD/Win11 (No.00907512),11990000.0,i3,8.0,256.0,Windows 11,hp,14.0,0.0
"Laptop Asus Vivobook X1404ZA-NK075W i3 1215U/8GB/256GB/14"" FHD/Win11 (No.00892868)",12490000.0,i3,8.0,256.0,Windows 11,asus,14.0,0.0
Laptop Asus ROG Strix Scar 18 Gaming G834JYR-R6011W i9 14900HX/64GB/2TB/18'' 240Hz/Nvidia RTX4090 16GB/Win11 (No.00906610),130000000.0,i9,64.0,1024.0,Windows 11,asus,18.0,0.0
MacBook Pro 16 2023 M3 Max 16 CPU/40 GPU/48GB/1TB (No.00905252),102490000.0,m3,48.0,1024.0,Mac,mac,16.2,0.0
Laptop Asus ROG Strix 16 Gaming G634JZR-NM009W i9 14900HX/64GB/2TB/16'' 240Hz/Nvidia RTX4080 12GB/Win11 (No.00906612),100000000.0,i9,64.0,1024.0,Windows 11,asus,16.0,10000000.0
MacBook Pro 16 2023 M3 Max 14 CPU/30 GPU/36GB/1TB (No.00905254),89990000.0,m3,36.0,1024.0,Mac,mac,16.2,0.0
MacBook Pro 14 2023 M3 Max 14 CPU/30 GPU/36GB/1TB (No.00905260),79990000.0,m3,36.0,1024.0,Mac,mac,14.2,0.0
