Price sale,Price origin,CPU,Ram,Storage,Screen size,Operating system,URL,Title,dec,Brand,Name
41990000.0,51990000.0,21E8003JVN),8,256,15,Windows 11,https://philong.com.vn/laptop-lenovo-thinkpad-x1-nano-g2-21e8003jvn.html,Laptop Lenovo ThinkPad X1 Nano G2,21E8003JVN),Lenovo,ThinkPad X1 Nano G2
19890000.0,22790000.0,21DJ00CWVN),8,256,15,Windows 11,https://philong.com.vn/laptop-lenovo-thinkbook-15-g4-irl-21dj00cwvn.html,Laptop LENOVO Thinkbook 15 G4 IRL,21DJ00CWVN),LENOVO,Thinkbook 15 G4 IRL
16990000.0,18990000.0,21E300DQVA),8,256,15,Windows 11,https://philong.com.vn/laptop-lenovo-thinkpad-e14-gen-4-21e300dqva-core-i5-1235u.html,Laptop Lenovo ThinkPad E14 Gen 4,21E300DQVA),Lenovo,ThinkPad E14 Gen 4
51990000.0,55990000.0,i9,16.0,1024.0,16,Windows 11,https://philong.com.vn/laptop-lenovo-legion-pro-5-16irx8-82wk00anvn.html,Laptop Lenovo Legion Pro 5 16IRX8 82WK00ANVN,"Intel Core i9-13900HX, RAM 16GB, SSD 1TB, RTX 4070 8GB, Màn Hình 16 inch WQXGA, Windows 11)",Lenovo,Legion Pro 5 16IRX8 82WK00ANVN
13490000.0,14990000.0,Ryzen 5,16.0,256,14,Windows 11,https://philong.com.vn/laptop-van-phong-asus-vivobook-14x-m1403qa-ly022w.html,Laptop Asus Vivobook 14X M1403QA-LY022W,"Ryzen 5-5600H, RAM 16GB, 512GB SSD, AMD Radeon Graphics, Màn Hình 14inch WUXGA  IPS 60Hz, Windows 11, Màu Bạc)",Asus,Vivobook 14X M1403QA-LY022W
53990000.0,55990000.0,83DF0046VN),8,256,15,Windows 11,https://philong.com.vn/laptop-lenovo-legion-pro-5-16irx9-83df0046vn-intel-core-i9-14900hx-ram-32gb-ssd-1tb-vga-rtx-4070-8gb-man-hinh-16inch-wqxga-240hz-windows-11.html,Laptop Lenovo Legion Pro 5 16IRX9,83DF0046VN),Lenovo,Legion Pro 5 16IRX9
40990000.0,41999000.0,i7,16.0,512.0,16,Windows 11,https://philong.com.vn/laptop-lenovo-legion-5-16irx9-83dg004yvn.html,Laptop Lenovo Legion 5 16IRX9 83DG004YVN,"Intel Core i7-14650HX, RAM 16GB, SSD 512GB, VGA RTX 4060, Màn Hình 16 inch WQXGA 165Hz, Windows 11, Màu Xám)",Lenovo,Legion 5 16IRX9 83DG004YVN
38990000.0,40999000.0,i7,16.0,512.0,16,Windows 11,https://philong.com.vn/laptop-lenovo-legion-5-16irx9-83dg004xvn.html,Laptop Lenovo Legion 5 16IRX9 83DG004XVN,"Intel Core i7-13650HX, RAM 16GB, SSD 512GB, VGA RTX 4060, Màn Hình 16 inch WQXGA 165Hz, Windows 11 | Grey)",Lenovo,Legion 5 16IRX9 83DG004XVN
10990000.0,10990000.0,i3,8.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-asus-vivobook-15-x1504va-nj069w.html,Laptop ASUS VivoBook 15 X1504VA-NJ069W,"Intel i3-1315U, RAM 8GB, SSD 512GB, VGA Intel UHD Graphics, Màn Hình 15.6inch FHD, Windows 11)",ASUS,VivoBook 15 X1504VA-NJ069W
7790000.0,9990000.0,82H803SGVN),8,256,15,Windows 11,https://philong.com.vn/laptop-lenovo-ideapad-3-82h803sgvn.html,Laptop Lenovo Ideapad 3,82H803SGVN),Lenovo,Ideapad 3
9790000.0,11990000.0,I3,8.0,256.0,14,Windows 11,https://philong.com.vn/laptop-asus-vivobook-14-x1404za-nk300w-core-i3-1215u-ram-8gb-ssd-256gb-vga-intel-uhd-graphics-man-hinh-14-inch-fhd-windows-11-mau-xanh.html,Laptop Asus Vivobook 14 X1404ZA-NK300W,"Core I3-1215U, RAM 8GB, SSD 256GB, VGA Intel UHD Graphics, Màn Hình 14 inch FHD, Windows 11, Màu Xanh)",Asus,Vivobook 14 X1404ZA-NK300W
29990000.0,29990000.0,I7,16.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-lenovo-loq-gaming-15irh8-82xv00qxvn.html,Laptop Lenovo LOQ Gaming 15IRH8 82XV00QXVN,"Core I7 13620H, Ram 16GB, SSD 512GB, RTX4050 6GB, Màn Hình 15.6inch FHD 144Hz, Windows 11 Bản Quyền)",Lenovo,LOQ Gaming 15IRH8 82XV00QXVN
15990000.0,19990000.0,21JD001QVN),8,256,15,Windows 11,https://philong.com.vn/laptop-lenovo-thinkbook-15-g5-irl-21jd001qvn.html,Laptop Lenovo ThinkBook 15 G5 IRL,21JD001QVN),Lenovo,ThinkBook 15 G5 IRL
14990000.0,19490000.0,82SF005HVN),8,256,15,Windows 11,https://philong.com.vn/laptop-lenovo-ideapad-5-15ial7-82sf005hvn-i5-1235u.html,Laptop Lenovo Ideapad 5 15IAL7,82SF005HVN),Lenovo,Ideapad 5 15IAL7
9690000.0,10990000.0,82TT00ARVN),1024,256,15,Windows 11,https://philong.com.vn/laptop-lenovo-v15-g3-iap-82tt00arvn.html,Laptop Lenovo V15 G3 IAP,82TT00ARVN),Lenovo,V15 G3 IAP
7990000.0,9990000.0,i3,8.0,256.0,14,Windows 11,https://philong.com.vn/laptop-lenovo-v14-g3-iap-82ts0060vn-core-i3.html,Laptop LENOVO V14 G3 IAP 82TS0060VN,"Core i3-1215U, Ram 8GB, SSD 256GB, Màn Hình 14inch IPS FHD)",LENOVO,V14 G3 IAP 82TS0060VN
10990000.0,12990000.0,i3,8.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-hp-15s-fq5228tu-8u240pa-core-i3-1215u.html,Laptop HP 15s-fq5228TU 8U240PA,"Core i3 1215U, Ram 8GB, SSD 512GB, Màn Hình 15.6inch FHD, Windows 11, Màu Xanh)",HP,15s-fq5228TU 8U240PA
9990000.0,11490000.0,i3,8.0,256.0,15.6,Windows 11,https://philong.com.vn/laptop-van-phong-hp-15s-fq5231tu-8u241pa.html,Laptop HP 15S FQ5231TU 8U241PA,"Core i3 1215U, RAM 8GB, SSD 256GB, VGA Intel UHD Graphics, Màn Hình 15.6inch Full HD, Windows 11 Home, Màu Silver, Vỏ nhựa)",HP,15S FQ5231TU 8U241PA
27229887.21804511,27229887.21804511,I3465,8,256,15,Windows 11,https://philong.com.vn/laptop-dell-vostro-15-3530-v5i3465w1-i3-1305u.html,Laptop Dell Vostro 15 3530,V5I3465W1),Dell,Vostro 15 3530
15890000.0,15890000.0,i5,8.0,512.0,15,Windows 11,https://philong.com.vn/laptop-dell-vostro-15-3530-80gg9-i5-1335u.html,Laptop Dell Vostro 15 3530 80GG9,"i5-1335U, Ram 8GB, SSD 512GB, Màn Hình 15 Inch FHD WVA, Iris Xe Graphics, Windows 11, Office HS 21, Chính Hãng)",Dell,Vostro 15 3530 80GG9
36490000.0,42990000.0,Ryzen 7,16.0,512.0,14.0,Windows 11,https://philong.com.vn/laptop-gaming-asus-rog-zephyrus-g14-ga402nj-l4056w.html,Laptop Gaming Asus ROG Zephyrus G14 GA402NJ-L4056W,"Ryzen 7 7735HS, RAM 16GB, SSD 512GB, VGA RTX 3050 6GB, Màn Hình 14.0inch WUXGA, Windows 11SL, Màu Đen)",Gaming,Asus ROG Zephyrus G14 GA402NJ-L4056W
62990000.0,90000000.0,Ryzen 9,32.0,1024.0,17.3,Windows 11,https://philong.com.vn/laptop-asus-rog-strix-scar-17-g733pz-ll980w.html,Laptop Asus ROG Strix SCAR 17 G733PZ LL980W,"Ryzen 9 7945HX, RAM 32GB, SSD 1TB, VGA  RTX 4080, Màn Hình 17.3 inch WQHD, Windows 11, Màu Đen)",Asus,ROG Strix SCAR 17 G733PZ LL980W
38490000.0,46990000.0,Ryzen 9,8.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-gaming-asus-tuf-a15-fa507xi-lp420w.html,Laptop Gaming ASUS TUF A15 FA507XI-LP420W,"Ryzen 9 7940HS, RAM 8GB, SSD 512GB, VGA RTX 4070 8GB, Màn Hình 15.6inch Full HD, Windows 11, Gray)",Gaming,ASUS TUF A15 FA507XI-LP420W
27229887.21804511,27229887.21804511,Ryzen 7,8.0,512.0,14.0,Windows 11,https://philong.com.vn/laptop-asus-vivobook-pro-14-oled-m3401qa-km040w.html,Laptop Asus Vivobook Pro 14 OLED M3401QA-KM040W,"Ryzen 7-5800H, RAM 8GB, SSD 512GB, VGA AMD Radeon, Màn Hình 14.0inch Oled, Windows 11, Màu Xanh)",Asus,Vivobook Pro 14 OLED M3401QA-KM040W
16990000.0,19990000.0,Ryzen 5,8.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-gaming-asus-tuf-fa506ihrb-hn080w.html,Laptop Gaming Asus TUF FA506IHRB-HN080W,"Ryzen 5-4600H, RAM 8GB, SSD 512GB, GTX 1650 4GB GDDR6, Màn Hình 15.6inch FHD, Windows 11,Màu Đen)",Gaming,Asus TUF FA506IHRB-HN080W
17490000.0,19990000.0,I5,16.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-gaming-asus-tuf-f15-fx506hf-hn078w.html,Laptop Gaming ASUS TUF F15 FX506HF HN078W,"Intel Core I5-11260H, RAM 16GB, SSD 512GB, VGA RTX2050 4GB GDDR6, Màn Hình 15.6inch FHD, Windows 11, Màu Đen)",Gaming,ASUS TUF F15 FX506HF HN078W
16990000.0,19990000.0,Ryzen 5,8.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-gaming-asus-tuf-a15-fa506nf-hn005w-ryzen-5-7535hs-ram-8gb-ssd-512gb-vga-rtx2050-4gb-man-hinh-15.6inch-fhd-windows-11-grey.html,Laptop Gaming ASUS TUF A15 FA506NF HN005W,"Ryzen 5-7535HS, RAM 8GB, SSD 512GB, VGA RTX2050 4GB, Màn Hình 15.6inch FHD, Windows 11, Grey)",Gaming,ASUS TUF A15 FA506NF HN005W
27229887.21804511,27229887.21804511,I5,16.0,512.0,14,Windows 11,https://philong.com.vn/laptop-asus-zenbook-14-oled-ux3402va-km085w.html,Laptop Asus Zenbook 14 OLED UX3402VA-KM085W,"Intel Core I5-1340P, RAM 16GB, SSD 512GB, Màn Hình 14 inch OLED WQXGA+, Intel Iris Xe, Windows 11, Màu Xanh)",Asus,Zenbook 14 OLED UX3402VA-KM085W
27229887.21804511,27229887.21804511,Ryzen 7,16.0,512.0,16,Windows 11,https://philong.com.vn/laptop-asus-vivobook-16-m1605ya-mb303w.html,Laptop Asus Vivobook 16 M1605YA-MB303W,"Ryzen 7-7730U, RAM 16GB, SSD 512GB, AMD Radeon, Màn Hình 16 inch WUXGA, Windows 11, Màu Bạc)",Asus,Vivobook 16 M1605YA-MB303W
56990000.0,59990000.0,I7,16.0,512.0,13.4,Windows 11,https://philong.com.vn/laptop-dell-xps-13-plus-9320-1y0wg-oled.html,Laptop Dell XPS 13 Plus 9320 1Y0WG OLED,"Core I7-1360P, Ram 16GB, SSD 512GB, Màn Hình 13.4inch OLED 3.5K, Intel Iris Xe Graphics, Windows 11 Home SL)",Dell,XPS 13 Plus 9320 1Y0WG OLED
27229887.21804511,27229887.21804511,i5,8.0,512.0,16,Windows 11,https://philong.com.vn/laptop-acer-predator-helios-neo-phn16-71-54cd-intel-i5-13500hx.html,Laptop Acer Predator Helios Neo PHN16-71-54CD,"Intel i5-13500HX, RAM 8GB, SSD 512GB, RTX 4050 6GB, Màn Hình 16 inch WQXGA, Windows 11)",Acer,Predator Helios Neo PHN16-71-54CD
11690000.0,14190000.0,83A1000BVN),8,256,15,Windows 11,https://philong.com.vn/laptop-lenovo-v15-g4-iru-83a1000bvn-ram-12gb.html,Laptop Lenovo V15 G4 IRU,83A1000BVN),Lenovo,V15 G4 IRU
21990000.0,25290000.0,i7,16.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-hp-pavilion-15-eg3112tu-8u6l9pa.html,Laptop HP Pavilion 15-EG3112TU 8U6L9PA,"Intel Core i7-1355U, RAM 16GB, SSD 512GB, VGA Intel Iris Xe, Màn Hình 15.6 inch FHD, Windows 11 Bản Quyền, Màu Bạc)",HP,Pavilion 15-EG3112TU 8U6L9PA
24990000.0,25990000.0,i7,16.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-van-phong-hp-probook450-g10-9h8h1pt.html,Laptop HP Probook 450 G10 9H8H1PT,"Core i7-1355U, RAM 16GB, SSD 512GB, VGA Intel UHD Graphics, Màn Hình 15.6 inch FHD, Windows 11, Vỏ Nhôm Màu Bạc)",HP,Probook 450 G10 9H8H1PT
27229887.21804511,27229887.21804511,i5,8.0,512.0,16,Windows 11,https://philong.com.vn/laptop-dell-vostro-5630-i5p085w11gru-intel-i5-1340p.html,Laptop Dell Vostro 5630 i5P085W11GRU,"Intel i5-1340P, Ram 8GB DDR5, SSD 512GB, Màn Hình 16 Inch FHD+, VGA Intel Iris Xe, Windows 11 Home, Office HS 2021 bản quyền, vỏ nhôm)",Dell,Vostro 5630 i5P085W11GRU
27700000.0,27700000.0,82YL006BVN),8,256,15,Windows 11,https://philong.com.vn/laptop-lenovo-yoga7-14irl8-82yl006bvn.html,Laptop Lenovo Yoga 7 14IRL8,82YL006BVN),Lenovo,Yoga 7 14IRL8
12490000.0,14990000.0,82RK001LVN),8,256,15,Windows 11,https://philong.com.vn/laptop-lenovo-ideapad-slim-3-15iau7-82rk001lvn.html,Laptop Lenovo IdeaPad Slim 3 15IAU7,82RK001LVN),Lenovo,IdeaPad Slim 3 15IAU7
18890000.0,18890000.0,C0R8PA),8,256,15,Windows 11,https://philong.com.vn/laptop-hp-15s-fq5144tu-c0r8pa.html,Laptop HP 15S-FQ5144TU,C0R8PA),HP,15S-FQ5144TU
9990000.0,13990000.0,82H80388VN),8,256,15,Windows 11,https://philong.com.vn/laptop-lenovo-ideapad-3-15itl6-82h80388vn.html,Laptop Lenovo Ideapad3 15ITL6,82H80388VN),Lenovo,Ideapad3 15ITL6
27229887.21804511,27229887.21804511,2023) FX507ZU4,8,256,15,Windows 11,https://philong.com.vn/laptop-asus-tuf-gaming-f15-fx507zu4-lp054w.html,Laptop Asus TUF Gaming F15,2023) FX507ZU4-LP054W,Asus,TUF Gaming F15
27229887.21804511,27229887.21804511,873C1PA),8,256,15,Windows 11,https://philong.com.vn/laptop-hp-probook-440-g10-873c1pa-intel-core-i7-1360p.html,Laptop HP ProBook 440 G10,873C1PA),HP,ProBook 440 G10
8690000.0,9990000.0,i3,8.0,256,15.6,Windows 11,https://philong.com.vn/laptop-acer-aspire-3-a315-59-314f-core-i3-1215u.html,Laptop Acer Aspire 3 A315-59-314F,"Core i3-1215U, 8GB RAM, 256GB SSD, Màn Hình 15.6 inch FHD, Windows 11, Màu Bạc, Chính Hãng)",Acer,Aspire 3 A315-59-314F
27229887.21804511,27229887.21804511,i7,8.0,512.0,16,Windows 11,https://philong.com.vn/laptop-acer-predator-helios-neo-phn16-71-7460-intel-i7-13700hx.html,Laptop Acer Predator Helios Neo PHN16-71-7460,"Intel i7-13700HX, RAM 8GB, SSD 512GB, RTX 4050 6GB, Màn Hình 16inch QHD 165Hz 100% sRGB, Windows 11)",Acer,Predator Helios Neo PHN16-71-7460
27229887.21804511,27229887.21804511,i5,16.0,256,14,Windows 11,https://philong.com.vn/laptop-van-phong-msi-modern-14-c12m-660vn.html,Laptop MSI Modern 14 C12M 660VN,"Intel i5-1235U, 16GB RAM, 512GB SSD, Màn Hình 14inch FHD 60Hz, Windows 11, Bảo Hành 24 Tháng, Chính Hãng)",MSI,Modern 14 C12M 660VN
27229887.21804511,27229887.21804511,i5,16.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-asus-vivobook-15x-oled-s3504va-l1226w.html,Laptop Asus Vivobook 15X OLED S3504VA-L1226W,"Intel Core i5-1340P, Ram 16GB, SSD 512GB, màn hình 15.6 inch FHD OLED, Win 11 bản quyền, màu bạc)",Asus,Vivobook 15X OLED S3504VA-L1226W
10990000.0,13990000.0,i3,8.0,256.0,14,Windows 11,https://philong.com.vn/laptop-asus-vivobook-14-x1402za-ek098w-core-i3-1220p.html,Laptop Asus Vivobook 14 X1402ZA-EK098W,"Core i3-1220P, RAM 8GB, SSD 256GB, VGA Intel UHD, Màn Hình 14 inch FHD, Windows 11, Màu Bạc)",Asus,Vivobook 14 X1402ZA-EK098W
27229887.21804511,27229887.21804511,71003262),8,256,15,Windows 11,https://philong.com.vn/laptop-dell-inspiron-15-3520-71003262-intel-core-i7-1255u.html,Laptop Dell Inspiron 15 3520,71003262),Dell,Inspiron 15 3520
27229887.21804511,27229887.21804511,i5,16.0,512.0,14.0,Windows 11,https://philong.com.vn/laptop-hp-probook-440-g10-873b2pa.html,Laptop HP ProBook 440 G10 873B2PA,"Core i5 1340P, RAM 16GB, SSD 512GB, Intel UHD Graphics, Màn Hình 14.0inch FHD TouchScreen, Windows 11, Vỏ nhôm)",HP,ProBook 440 G10 873B2PA
19990000.0,20590000.0,873A6PA),8,256,15,Windows 11,https://philong.com.vn/laptop-hp-probook-440-g10-873a6pa.html,Laptop HP ProBook 440 G10,873A6PA),HP,ProBook 440 G10
14490000.0,17490000.0,614K1PA),8,256,15,Windows 11,https://philong.com.vn/laptop-hp-probook-450-g8-614k1pa-i5-1135g7.html,Laptop HP Probook 450 G8,614K1PA),HP,Probook 450 G8
14990000.0,17990000.0,614K1PA+4),8,256,15,Windows 11,https://philong.com.vn/laptop-hp-probook-450-g8-intel-ram-8gb.html,Laptop HP Probook 450 G8,614K1PA+4),HP,Probook 450 G8
26990000.0,34990000.0,i7,8.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-asus-tuf-gaming-f15-fx507zu4-lp520w.html,Laptop Asus Tuf Gaming F15 FX507ZU4 LP520W,"Core i7-12700H, RAM 8GB DDR4, SSD 512GB PCIe, VGA RTX 4050 6GB, Màn Hình 15.6inch FHD IPS 100% sRGB, 144Hz, Windows 11)",Asus,Tuf Gaming F15 FX507ZU4 LP520W
27229887.21804511,27229887.21804511,AMD R7,8.0,512.0,14,Windows 11,https://philong.com.vn/laptop-msi-modern-14-c7m-221vn-amd-r7-7730u.html,Laptop MSI Modern 14 C7M 221VN,"AMD R7- 7730U, RAM 8GB, SSD 512GB, Màn Hình 14inch FHD IPS, Windows 11)",MSI,Modern 14 C7M 221VN
27229887.21804511,27229887.21804511,i7,16.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-msi-modern-15-b12mo-487vn-core-i7-1255u.html,Laptop MSI Modern 15 B12MO 487VN,"Core i7-1255U, Iris Xe Graphics, Ram 16GB, SSD 512GB, Màn Hình 15.6 Inch IPS FHD, Windows 11)",MSI,Modern 15 B12MO 487VN
27229887.21804511,27229887.21804511,i5,8.0,512.0,15,Windows 11,https://philong.com.vn/laptop-msi-modern-15-b12mo-625vn-core-i5-1235u.html,Laptop MSI Modern 15 B12MO 625VN,"Core i5-1235U, RAM 8GB, SSD 512GB, VGA Onboard, Màn Hình 15.6 FHD IPS, Windows 11)",MSI,Modern 15 B12MO 625VN
27229887.21804511,27229887.21804511,i5,4.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-msi-gaming-cyborg-15-a12uc-621vn.html,Laptop MSI Gaming Cyborg 15 A12UC-621VN,"Core i5-12450H, RTX 3050 4GB, Ram 8GB DDR5, SSD 512GB, Màn Hình 15.6 Inch IPS 144Hz FHD, Windows 11)",MSI,Gaming Cyborg 15 A12UC-621VN
38990000.0,42990000.0,i7,8,256,15,Windows 11,https://philong.com.vn/laptop-dell-gaming-g15-5530-i7h165w11gr4060-intel-core-i7-13650hx.html,Laptop Dell Gaming G15 5530,i7H165W11GR4060),Dell,Gaming G15 5530
27229887.21804511,27229887.21804511,i3,8.0,256.0,13.3,Windows 11,https://philong.com.vn/laptop-asus-vivobook-13-slate-oled-t3304ga-lq021ws.html,Laptop Asus Vivobook 13 Slate OLED T3304GA-LQ021WS,"Intel Core i3-N300, RAM 8GB, SSD 256GB, Intel UHD Graphics, Màn Hình 13.3inch FHD OLED, Cảm ứng, Windows 11)",Asus,Vivobook 13 Slate OLED T3304GA-LQ021WS
27229887.21804511,27229887.21804511,i5,8.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-asus-tuf-gaming-f15-fx506hc-hn144w.html,Laptop ASUS TUF Gaming F15 FX506HC-HN144W,"Intel Core i5-11400H, Ram 8GB, SSD 512GB, RTX 3050 4GB, Màn hình 15.6 inch FHD, Win 11, Đen) Hàng chính hãng bảo hành 24 tháng",ASUS,TUF Gaming F15 FX506HC-HN144W
27229887.21804511,27229887.21804511,71015715),8,256,15,Windows 11,https://philong.com.vn/laptop-dell-vostro-3430-71015715-core-i3-1305u.html,Laptop Dell Vostro 3430,71015715),Dell,Vostro 3430
24990000.0,27490000.0,i5,16.0,512.0,14,Windows 11,https://philong.com.vn/laptop-dell-inspiron-14-5430-i5p165w11sld2-intel-i5-1340p.html,Laptop Dell Inspiron 14 5430 i5P165W11SLD2,"Intel i5-1340P, Ram 16GB DDR5, SSD 512GB, Màn Hình 14 Inch FHD+, MX550 2GB, Windows 11, Office HS 21, Chính Hãng)",Dell,Inspiron 14 5430 i5P165W11SLD2
27229887.21804511,27229887.21804511,i7,8.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-van-phong-dell-inspiron-3530-71011775.html,Laptop Dell Inspiron 3530,"Core i7-1355U, RAM 8GB, SSD 512GB, VGA Intel Iris Xe, Màn Hình 15.6 inch FHD, Windows 11 Office H&S 2021 Bản Quyền) Hàng chính hãng, bảo hành 12 Tháng",Dell,Inspiron 3530
27229887.21804511,27229887.21804511,i5,8.0,256.0,15.6,Windows 11,https://philong.com.vn/laptop-dell-vostro-3530-v5i5267w1.html,Laptop Dell Vostro 3530 V5I5267W1,"Intel Core i5-1335U, RAM 8GB, SSD 256GB, Màn Hình 15.6 inch FHD 120Hz, Windows 11, Office Bản Quyền, Màu Xám)",Dell,Vostro 3530 V5I5267W1
27229887.21804511,27229887.21804511,71014840),8,256,15,Windows 11,https://philong.com.vn/laptop-dell-inspiron-15-3530-71014840-intel-core-i5-1335u.html,Laptop Dell Inspiron 15 3530,71014840),Dell,Inspiron 15 3530
46990000.0,46990000.0,82WK00APVN),8,256,15,Windows 11,https://philong.com.vn/laptop-lenovo-legion-pro-5-16irx8-82wk00apvn.html,Laptop Lenovo Legion Pro 5 16IRX8,82WK00APVN),Lenovo,Legion Pro 5 16IRX8
16990000.0,18990000.0,6K782PA),8,256,15,Windows 11,https://philong.com.vn/laptop-hp-pavilion-15-eg2036tx-6k782pa.html,Laptop HP Pavilion 15-EG2036TX,6K782PA),HP,Pavilion 15-EG2036TX
33990000.0,35990000.0,Ryzen 7,8.0,512.0,16,Windows 11,https://philong.com.vn/laptop-gaming-acer-nitro-16-phoenix-an16-41-r60f-amd-ryzen-7-7840hs.html,Laptop Gaming Acer Nitro 16 Phoenix AN16-41-R60F,"AMD Ryzen 7-7840HS, Ram 8GB, SSD 512GB, đồ họa RTX 4050 6GB, màn hình 16 inch WQXGA, Win 11 bản quyền, màu đen)",Gaming,Acer Nitro 16 Phoenix AN16-41-R60F
27229887.21804511,27229887.21804511,i7,16.0,512.0,16,Windows 11,https://philong.com.vn/laptop-acer-predator-helios-neo-16-phn16-71-74ba.html,Laptop Acer Predator Helios Neo 16 PHN16-71-74BA,"Core i7 13700HX, RAM 16GB, SSD 512GB, Màn Hình 16inch WQXGA IPS 165Hz, Windows 11)",Acer,Predator Helios Neo 16 PHN16-71-74BA
8690000.0,9900000.0,i3,8.0,256,15.6,Windows 11,https://philong.com.vn/laptop-acer-aspire-3-a315-59-31bt-core-i3-1215u.html,Laptop Acer Aspire 3 A315-59-31BT,"Core i3-1215U, 8GB RAM, 256GB SSD, Màn Hình 15.6 inch FHD, Windows 11, Màu Bạc, Chính Hãng)",Acer,Aspire 3 A315-59-31BT
10990000.0,13290000.0,Ryzen 5,8.0,256,14,Windows 11,https://philong.com.vn/laptop-acer-aspire-3-a314-23m-r4tx-ryzen5-7520u.html,Laptop ACER Aspire 3 A314-23M-R4TX,"Ryzen 5-7520U, Ram 8GB, 512GB SSD, màn hình 14inch FHD, Windows 11 bản quyền, màu bạc, hàng chính hãng)",ACER,Aspire 3 A314-23M-R4TX
31490000.0,33990000.0,i7,16.0,1024.0,14,Windows 11,https://philong.com.vn/laptop-acer-swift-3-sf314-71-74wd-intel-i7-12700h.html,Laptop Acer Swift 3 SF314-71-74WD,"Intel i7-12700H, Ram 16GB DDR5, SSD 1TB, Màn Hình 14inch OLED 2.8K 90Hz, VGA Iris Xe Graphics, Windows 11 Home, Chính Hãng)",Acer,Swift 3 SF314-71-74WD
10990000.0,12990000.0,i3,8.0,256,14,Windows 11,https://philong.com.vn/laptop-acer-aspire-5-a514-56p-35x7-i3-1315u-ram-8gb-512gb-ssd-man-hinh-14inch-wuxga-windows-11-ban-quyen-hang-chinh-hang.html,Laptop ACER Aspire 5 A514-56P-35X7,"i3-1315U, Ram 8GB, 512GB SSD, màn hình 14inch WUXGA, Windows 11 bản quyền, màu xám, hàng chính hãng)",ACER,Aspire 5 A514-56P-35X7
26390000.0,30490000.0,i7,16.0,1024.0,14,Windows 11,https://philong.com.vn/laptop-acer-swift-3-sf314-512-741l-intel-i7-1260p.html,Laptop Acer Swift 3 SF314-512-741L,"Intel i7-1260P EVO, Ram 16GB, SSD 1TB, Màn Hình 14 Inch IPS QHD, VGA Iris Xe Graphics, Windows 11, Chính Hãng)",Acer,Swift 3 SF314-512-741L
18990000.0,18990000.0,i7,16.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-acer-aspire-5-a515-58p-774r.html,Laptop Acer Aspire 5 A515-58P-774R,"Intel Core i7-1355U, RAM 16GB, SSD 512GB, VGA Intel Iris Xe, Màn Hình 15.6 inch WUXGA, Windows 11, Bảo Hành Chính Hãng 12 Tháng, Màu Gray)",Acer,Aspire 5 A515-58P-774R
19990000.0,19990000.0,i5,16.0,512.0,14,Windows 11,https://philong.com.vn/laptop-acer-aspire5-spin14-a5sp14-51mtn-573x.html,Laptop Acer Aspire 5 Spin 14 A5SP14-51MTN-573X,"Intel Core i5-1335U, RAM 16GB, SSD 512GB, Màn Hình 14 inch WUXGA Cảm Ứng, VGA Intel Iris Xe, Windows 11, Màu Xám)",Acer,Aspire 5 Spin 14 A5SP14-51MTN-573X
27229887.21804511,27229887.21804511,82RM003WVN),8,256,15,Windows 11,https://philong.com.vn/laptop-lenovo-ideapad-3-14aba7-82rm003wvn-r5-5625u-ram-8gb-ssd-256gb-man-hinh-14inch-fhd-win-11-ban-quyen-bao-hanh-24-thang-hang-chinh-hang.html,Laptop Lenovo Ideapad 3 14ABA7,82RM003WVN),Lenovo,Ideapad 3 14ABA7
27229887.21804511,27229887.21804511,82TV002KVN),1024,256,15,Windows 11,https://philong.com.vn/laptop-lenovo-v15-g3-aba-82tv002kvn.html,Laptop Lenovo V15 G3 ABA,82TV002KVN),Lenovo,V15 G3 ABA
27229887.21804511,27229887.21804511,82N7008XVN),8,256,15,Windows 11,https://philong.com.vn/laptop-lenovo-yoga-slim-7-14acn6-82n7008xvn.html,Laptop Lenovo Yoga Slim 7 14ACN6,82N7008XVN),Lenovo,Yoga Slim 7 14ACN6
27229887.21804511,27229887.21804511,i5,16.0,256,14,Windows 11,https://philong.com.vn/laptop-lenovo-yoga-slim-7-pro-14ihu5-o-82nh00aevn-core-i5-11300h-ram-16gb-512gb-ssd-man-hinh-14inch-2.8k-windows-11.html,Laptop Lenovo Yoga Slim 7 Pro 14IHU5 O 82NH00AEVN,"Core i5-11300H, Ram 16GB, 512GB SSD, màn hình 14inch 2.8K, Windows 11)",Lenovo,Yoga Slim 7 Pro 14IHU5 O 82NH00AEVN
